Gender,Seniorcitizen,Partner,Dependents,Tenure,Phoneservice,Mult Lines,Int Service,Onlinesecurity,Onlinebackup,Deviceprotection,Techsupport,Streamingtv,Streamingmovies,Contract,Paperlessbilling,Pay Method,Monthlycharges,Totalcharges,Has_Streaming,OnlineExtras,StreamingExtras,Cluster
0,0,1,0,0.8257316158269238,1,2,1,0,0,1,1,1,1,0,1,2,0.9342927942029757,0.8747119052995511,1,2,2,2
1,0,0,1,0.0,1,2,1,0,0,0,0,1,1,0,1,2,0.8712125133412654,0.2610985812118948,1,0,2,2
0,0,1,0,0.9161942659559942,1,0,2,0,0,0,0,0,0,1,0,0,0.06983342615268223,0.651207222342753,0,0,0,1
1,0,1,1,0.4474001131530433,0,1,0,0,1,0,0,0,0,0,1,2,0.2644967968960262,0.42105886469253845,0,1,0,3
0,1,0,0,0.7619132911961489,1,2,1,0,1,0,0,1,1,0,1,2,0.9066373360100322,0.8249678368666125,1,1,2,2
1,0,1,0,0.9961656589327946,0,1,0,0,1,0,0,1,1,2,0,2,0.5311529686510067,0.8525845102558137,1,1,2,2
0,1,0,0,0.0,1,0,1,0,0,0,0,1,0,0,1,2,0.7837290844124991,0.23439423178388186,1,0,1,1
0,0,1,0,0.5949069773404103,0,1,0,0,0,0,1,1,1,0,1,2,0.537605543395726,0.6133878179651951,1,1,2,2
0,1,1,0,0.9003050659924084,1,2,1,0,1,0,0,1,0,0,1,2,0.8402889972712206,0.8879600679555211,1,1,1,2
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,3,0.47531694095134486,0.14025130954502832,0,0,0,3
1,1,0,0,0.713018267989325,1,2,1,0,1,0,0,1,0,0,1,2,0.8457189836818939,0.7828205386716771,1,1,1,2
1,0,0,0,0.11271334783759884,1,0,2,0,0,0,0,0,0,1,0,1,0.029868839308621338,0.06666233385016883,0,0,0,1
0,0,0,0,0.7956498278693414,1,0,1,0,1,0,0,0,0,0,1,1,0.747107404477818,0.798621687646636,0,1,0,1
1,0,1,0,0.8834523110951958,1,2,1,0,1,1,1,1,1,0,1,2,0.956943083555047,0.914019396090343,1,3,2,0
1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,2,0.5434526746818684,0.16104976777139135,0,1,0,3
1,0,0,0,0.5601134609906421,1,2,1,0,1,0,0,1,1,0,1,2,0.9111702216877524,0.7043330990122579,1,1,2,2
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.04082192209312935,0.0076215423948568254,0,0,0,3
0,0,0,0,0.0,1,2,1,0,0,1,0,0,0,0,1,3,0.7860834872408201,0.23511291412854599,0,1,0,4
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,3,0.5957828292651279,0.17702356704657943,1,0,1,3
1,0,0,0,0.305398088651998,1,0,0,0,0,0,1,0,0,0,1,2,0.529527566902664,0.3985967561984033,0,1,0,3
0,0,0,0,0.7619132911961489,1,0,0,1,1,1,1,1,1,1,0,0,0.8236596374610912,0.7990053868129499,1,4,2,0
0,0,0,0,0.7956498278693414,1,0,1,0,0,0,0,0,0,0,1,1,0.7177971073799938,0.7914717011917282,0,0,0,1
1,1,1,0,0.9590458920202943,1,2,1,0,1,1,0,1,1,1,1,2,0.9278981781081916,0.9498194606481705,1,2,2,2
1,1,1,0,0.9161942659559942,1,2,1,0,1,1,0,1,1,0,1,2,0.9284125751248565,0.9251131672503895,1,2,2,2
1,0,1,1,0.8948002263060865,1,2,1,0,0,1,0,1,1,0,1,2,0.9071726183225334,0.9057974012379633,1,1,2,2
0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7200805494716828,0.21496549266776155,0,0,0,3
0,1,0,0,0.8528736770356842,1,2,1,0,1,1,0,1,1,0,1,0,0.9330199829637769,0.8863134592001312,1,2,2,0
0,1,0,0,0.9312241597638317,1,2,1,0,1,1,1,1,1,1,1,2,0.9685143332269339,0.9507246436284105,1,3,2,0
0,0,0,0,0.8592644256166645,1,2,1,0,1,1,0,1,1,2,1,2,0.9322548372937896,0.9019866540682673,1,2,2,0
0,0,0,0,0.19268474081439926,1,2,1,0,0,0,0,0,0,0,0,0,0.7503467110481281,0.3977680727063884,0,0,0,4
1,0,0,1,0.8396337785951014,1,0,0,1,1,0,0,0,0,0,1,3,0.5914515783334624,0.7716325222178629,0,2,0,3
1,1,0,0,0.6536478033682963,1,2,1,0,0,1,0,1,1,0,1,2,0.9004427074236665,0.7473237560273864,1,1,2,2
1,1,0,0,0.8834523110951958,1,0,1,1,0,0,0,0,1,0,0,3,0.8245972040970749,0.8753542617358213,1,1,1,3
0,0,1,0,0.4980828294663973,1,2,1,0,1,0,0,1,1,0,1,2,0.9188150710174651,0.6698112473827113,1,1,2,2
0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,2,0.5439810706299895,0.1612110608323488,0,1,0,3
0,1,0,0,0.305398088651998,1,0,1,0,0,0,0,0,1,0,0,2,0.7820409892283328,0.4893013260444167,1,0,1,1
0,0,1,1,0.5601134609906421,1,2,1,0,0,0,1,1,0,0,1,2,0.8616852781253619,0.690579481052611,1,1,1,2
1,1,0,0,0.0,0,1,0,0,1,1,0,0,1,0,1,2,0.4613210246243767,0.1359790508471563,1,2,1,0
0,0,0,0,0.3853694816287984,1,2,1,0,0,0,0,0,0,0,1,2,0.753923040975606,0.5476089219493852,0,0,0,4
0,0,0,0,0.8110974307265147,1,0,1,0,0,1,1,0,1,0,1,2,0.8372483053292766,0.8309401924135343,1,2,1,1
0,1,0,0,0.723509525141595,1,0,1,0,0,0,0,1,1,0,1,2,0.8593498165036096,0.7870753525315859,1,0,2,1
1,0,0,0,0.305398088651998,1,0,0,0,0,1,0,1,1,0,1,2,0.7181783598503162,0.47490020918636217,1,1,2,1
1,0,0,0,0.9109981273786067,1,0,1,0,1,1,1,1,1,1,1,0,0.9342927942029757,0.9233611601042735,1,3,2,0
1,1,0,0,0.8775997724016579,1,0,1,1,0,0,0,0,1,0,0,2,0.8214655583925399,0.8723880865468022,1,1,1,1
0,0,1,1,0.0,1,0,2,0,0,0,0,0,0,0,1,2,0.07494297769936609,0.018037007391131003,0,0,0,3
0,0,1,0,0.9360588089274335,1,2,1,0,1,1,0,1,1,0,1,1,0.9317441303567183,0.9375745078676014,1,2,2,0
1,0,0,0,0.0,1,2,1,1,0,0,0,0,0,0,1,2,0.8003228394143181,0.2394594817096961,0,1,0,4
1,0,0,0,0.19268474081439926,1,0,2,0,0,0,0,0,0,0,0,3,0.044872086104495966,0.20105756990799384,0,0,0,3
0,0,0,0,0.9161942659559942,1,2,1,1,0,1,0,1,1,1,1,1,0.9441179444711383,0.9337916410966516,1,2,2,0
1,0,1,1,0.9922776889814588,1,2,1,0,1,0,0,1,1,2,0,0,0.8990864860645894,0.9615449653383913,1,1,2,0
0,0,0,0,0.9545980320105482,1,2,1,0,0,1,1,1,1,2,1,2,0.9423677165242138,0.9509656862160013,1,2,2,0
0,1,1,0,0.9843347108983214,1,2,1,0,1,0,0,0,1,0,1,0,0.8496065801366567,0.9431549568310155,1,1,1,2
0,0,0,0,0.5409344555306974,1,2,1,1,1,0,0,1,0,0,1,2,0.890047976292701,0.6833429797601679,1,2,1,2
0,0,0,0,0.6907675702807966,1,2,1,0,0,0,0,0,0,0,0,0,0.7588899983000507,0.739701178633427,0,0,0,4
0,0,0,0,0.5409344555306974,0,1,0,0,0,0,0,0,0,0,1,2,0.14401185711069023,0.45189487778560783,0,0,0,3
0,0,1,1,0.723509525141595,1,2,0,0,1,0,1,0,0,0,1,2,0.6359340353234898,0.7259334930102925,0,2,0,4
0,0,1,0,0.8834523110951958,1,2,1,1,1,1,0,1,0,0,1,2,0.9015252096940917,0.8940528283097208,1,3,1,0
1,0,1,1,0.6400848539674424,1,0,1,0,1,0,1,1,1,1,0,0,0.9082415757606498,0.7513293371673937,1,2,2,0
1,0,0,1,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.04217539319048182,0.00803468995396595,0,0,0,3
0,0,0,0,0.0,1,2,1,0,0,0,0,1,1,0,0,3,0.8844946858602519,0.265152969345206,1,0,2,2
0,0,0,1,0.4980828294663973,1,0,2,0,0,0,0,0,0,0,0,1,0.051554827430843116,0.4019068094041343,0,0,0,1
1,1,1,0,0.3853694816287984,1,2,1,0,0,1,0,1,1,0,1,2,0.9042219026081059,0.5813091772016173,1,1,2,2
1,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,2,0.5268075199504572,0.1559688280588787,0,1,0,3
1,1,1,0,0.6258260711118334,1,0,1,0,0,0,0,0,1,0,0,2,0.7793288865744504,0.7051485506717352,1,0,1,1
1,0,1,0,0.0,1,0,1,0,0,0,1,1,0,0,1,2,0.8202077390546765,0.2455293547683925,1,1,1,1
0,0,1,0,0.254715372338644,1,2,1,0,1,0,0,1,0,0,1,2,0.8616852781253619,0.4836034451336421,1,1,1,2
1,1,1,0,0.7021154854916872,1,2,1,0,1,1,0,1,1,0,1,2,0.9304652218123534,0.7926680619947635,1,2,2,2
1,1,0,0,0.0,1,2,1,0,0,0,0,0,0,0,1,2,0.7599483615048508,0.227135157214529,0,0,0,4
0,1,0,0,0.8185108119262328,1,2,1,0,0,0,0,1,1,0,1,2,0.8894952391191155,0.8555730247439316,1,0,2,2
1,1,1,1,0.723509525141595,1,2,1,0,1,1,0,1,1,0,0,2,0.938093123854645,0.8101966170584339,1,2,2,2
1,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,3,0.5450362963924138,0.1615331688913295,0,1,0,3
1,0,1,1,0.5780542224431977,1,2,1,0,0,0,0,0,0,0,1,0,0.753923040975606,0.6642972789336058,0,0,0,4
0,0,0,0,0.8110974307265147,1,2,1,0,1,0,0,1,1,0,1,2,0.9036836525000244,0.8571721225655627,1,1,2,2
0,0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,0,2,0.764160959782063,0.228421054415542,0,1,0,3
1,0,0,0,0.254715372338644,1,2,0,0,0,0,0,0,0,0,0,1,0.5565081921279581,0.3862694060883555,0,0,0,4
1,1,0,0,0.6536478033682963,1,0,1,0,0,0,0,0,0,0,0,1,0.7276222576481559,0.7012705630124787,0,0,0,1
0,0,0,0,0.305398088651998,1,0,1,0,0,0,0,0,1,0,1,2,0.7890954015625927,0.5033645240547068,1,0,1,1
1,1,1,0,0.713018267989325,1,2,1,1,0,0,0,0,1,1,1,2,0.8463189208933265,0.7745210591957383,1,1,1,2
0,0,0,0,0.19268474081439926,1,0,1,1,0,1,0,1,1,0,1,1,0.9028752586105558,0.444467476497707,1,2,2,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,2,0.45636559172849595,0.13446640310073088,0,0,0,3
0,0,0,0,0.0,1,2,1,0,0,0,0,0,0,0,0,2,0.7617076516038868,0.22767218117581148,0,0,0,4
1,1,1,0,0.8775997724016579,1,0,1,0,0,0,0,0,1,0,1,2,0.7917584697363961,0.8567026283073176,1,0,1,1
0,0,0,0,0.4181114364895969,1,2,1,0,0,0,0,1,0,0,1,2,0.834190198103721,0.6034124905067493,1,0,1,4
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,3,0.4747159909025381,0.14006786931767756,0,0,0,3
0,1,1,0,0.0,1,0,2,0,0,0,0,0,0,0,1,3,0.07111540530874376,0.016868639486125582,0,0,0,3
1,0,1,1,0.8327695947818418,1,0,1,0,1,0,0,1,0,0,1,3,0.8295699437603847,0.8405977156642248,1,1,1,3
0,1,0,0,0.9212950571409093,1,2,1,0,1,0,0,0,0,0,1,2,0.7857477789229389,0.8880682581288556,0,1,0,4
1,0,1,1,0.9719777734542633,1,2,1,1,0,1,1,1,1,2,0,0,0.9525383871206555,0.9633984148534953,1,3,2,0
0,0,0,0,0.11271334783759884,1,0,1,0,0,0,0,0,0,0,0,2,0.7097272702160832,0.3017777818818871,0,0,0,3
0,0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,1,2,0.753923040975606,0.22529592586753017,0,1,0,3
0,1,0,0,0.6536478033682963,1,2,0,0,0,0,0,0,1,0,1,3,0.6495412377367121,0.6738866522915999,1,0,1,4
1,0,0,0,0.34824971471629823,1,0,1,0,1,0,0,0,1,0,1,2,0.8176831761387986,0.5521238287632833,1,1,1,1
0,0,0,0,0.7527982018050413,0,1,0,0,0,0,0,0,0,0,1,1,0.17016944950734814,0.5925238820060476,0,0,0,4
0,1,0,0,0.11271334783759884,1,2,1,0,0,0,0,1,1,0,1,2,0.8743508524226999,0.35969992659542904,1,0,2,2
1,1,0,0,0.8034809181183954,1,2,1,0,0,1,0,1,1,0,1,2,0.9031448592534971,0.8469498552216242,1,1,2,2
1,1,1,0,0.610796177303996,1,2,1,0,0,1,0,1,1,0,1,1,0.9106389340200364,0.7265676046828801,1,1,2,2
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,3,0.49303795000494044,0.14566065419211027,0,0,0,3
1,0,0,0,0.9212950571409093,1,0,1,1,1,0,1,1,1,1,1,1,0.9363230022078689,0.9297384788598962,1,3,2,0
1,1,1,0,0.9161942659559942,1,2,1,0,1,0,0,1,1,0,1,2,0.9182913396738551,0.9270008076890838,1,1,2,2
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,3,0.48543094703235,0.14333861368721196,0,0,0,3
0,1,1,0,0.9719777734542633,1,2,1,0,1,1,0,1,1,1,1,2,0.9406117325905965,0.9643786035773543,1,2,2,2
0,1,0,0,0.19268474081439926,1,2,1,0,1,0,0,0,0,0,1,2,0.7850757284100492,0.38943974939453274,0,1,0,4
0,0,0,0,0.7021154854916872,1,2,1,0,0,1,0,1,1,0,1,2,0.9015252096940917,0.7908769821596834,1,1,2,2
0,0,0,0,0.5780542224431977,1,2,2,0,0,0,0,0,0,0,1,1,0.17651341398116738,0.4981860870967567,0,0,0,4
0,0,0,0,0.4181114364895969,1,2,1,1,0,0,1,1,1,0,1,0,0.9258356200166381,0.6206853309749696,1,2,2,0
1,0,0,0,0.7875917181548097,1,0,1,0,0,0,0,0,0,0,0,2,0.7042788141438983,0.7740488076873931,0,0,0,3
1,0,0,0,0.0,1,2,1,0,0,0,0,1,0,0,0,2,0.8183154367952711,0.24495172879536706,1,0,1,4
0,1,1,0,0.9545980320105482,1,2,1,0,1,1,0,1,1,1,1,1,0.9312329344708536,0.950371316641785,1,2,2,0
0,1,0,0,0.4181114364895969,1,2,1,0,0,0,0,0,0,0,1,2,0.7599483615048508,0.566123540394777,0,0,0,4
0,0,0,0,0.713018267989325,1,0,1,1,1,0,0,0,0,0,1,0,0.788093316697925,0.7619121547881661,0,2,0,1
1,1,0,0,0.9922776889814588,0,1,0,0,0,0,0,1,1,1,1,2,0.4848412793169792,0.8405203460271622,1,0,2,2
1,1,1,0,0.8185108119262328,1,2,1,0,0,0,0,1,0,0,1,2,0.8258447375197405,0.8357942233375247,1,0,1,4
1,1,1,0,0.8592644256166645,1,2,1,0,1,1,0,1,1,0,1,2,0.9240243226973867,0.8897028600151267,1,2,2,2
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,2,0.7174155824891619,0.21415201049877503,0,0,0,3
1,1,0,0,0.5409344555306974,1,0,1,0,0,0,0,1,1,0,1,2,0.8549431004697557,0.677564384878302,1,0,2,1
1,0,1,1,0.0,1,2,1,0,0,0,0,0,0,0,1,2,0.7510638959269418,0.22442317077116705,0,0,0,4
0,0,1,1,0.0,1,2,1,1,0,1,0,1,1,0,1,2,0.9211655255629,0.2763467568913656,1,2,2,2
1,0,0,0,0.11271334783759884,1,0,1,0,0,0,0,1,0,0,0,2,0.782379035496035,0.3314370364574505,1,0,1,1
0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7120454101612023,0.21251276338545885,0,0,0,3
0,0,1,1,0.9719777734542633,1,2,1,0,1,1,0,1,1,0,1,2,0.9368293503368552,0.9645151508151196,1,2,2,2
1,0,0,0,0.4738949439878661,1,0,1,0,0,1,0,1,1,0,1,2,0.8802914833992521,0.6554658261836371,1,1,2,1
0,1,1,0,0.0,1,2,1,0,0,1,0,1,1,0,1,2,0.9124961326298449,0.273700421453353,1,1,2,2
1,0,1,0,0.11271334783759884,1,0,1,0,0,0,1,1,1,0,1,2,0.8763384157036478,0.3564723632103295,1,1,2,1
1,0,0,0,0.254715372338644,1,0,1,0,0,0,0,1,1,0,1,2,0.8427091444717999,0.48592854340552694,1,0,2,1
0,1,0,0,0.4181114364895969,1,2,1,0,0,1,0,1,1,0,0,2,0.915401598459494,0.6073008557782512,1,1,2,2
1,1,0,0,0.11271334783759884,1,2,1,0,0,0,0,0,0,0,1,3,0.7535664839927392,0.34529693702746966,0,0,0,4
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.04217539319048182,0.00803468995396595,0,0,0,3
0,0,1,0,0.4474001131530433,0,1,0,0,0,1,0,1,1,0,1,2,0.5246214613717777,0.5146963423411663,1,1,2,2
0,1,1,0,0.6258260711118334,1,2,1,0,0,0,1,1,1,0,0,0,0.9069050442442698,0.7467434086440402,1,1,2,2
1,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,1,2,0.17440712303676847,0.048398474987599076,0,0,0,3
0,1,0,0,0.8834523110951958,1,2,1,0,1,1,0,0,0,0,1,0,0.8227204216305273,0.8723860334953167,0,2,0,0
1,0,1,0,0.4738949439878661,1,2,1,0,0,0,0,1,0,0,1,2,0.825221335158205,0.6141204335646486,1,0,1,4
0,0,1,1,0.0,1,0,0,0,0,1,0,0,0,0,0,3,0.542923755310236,0.1608883149352112,0,1,0,3
0,0,0,0,0.8775997724016579,1,0,0,0,0,1,1,0,0,2,0,1,0.582682226916312,0.7944164870945258,0,2,0,0
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7151206904377799,0.21345149384104803,0,0,0,3
0,0,0,0,0.6789366222463231,1,2,1,0,0,0,1,1,0,0,1,2,0.8519849540557809,0.7601599651258742,1,1,1,2
1,1,0,0,0.19268474081439926,0,1,0,0,0,1,0,0,1,0,1,2,0.43412794346359806,0.31789873859823053,1,1,1,1
1,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,2,0.8552380157282896,0.2562223598358303,1,0,2,1
0,1,0,0,0.8463325441826955,1,2,1,1,1,1,0,1,1,0,1,2,0.9744431534360964,0.8995597525550618,1,3,2,0
0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,2,0.8552380157282896,0.2562223598358303,1,0,2,1
0,0,0,1,0.254715372338644,1,0,1,0,0,1,1,1,1,0,1,0,0.8979990232406241,0.49683451291904246,1,2,2,0
1,0,0,0,0.11271334783759884,1,2,1,0,1,0,0,0,0,0,1,2,0.8022798754305152,0.37236010218709,0,1,0,4
1,0,1,0,0.9961656589327946,1,2,1,0,1,1,1,1,1,2,1,1,0.952292613094681,0.9801911663878126,1,3,2,0
0,0,0,0,0.4980828294663973,1,2,1,0,0,0,1,1,0,0,0,2,0.8528741200597668,0.6457163712017151,1,1,1,2
0,0,0,0,0.305398088651998,1,2,1,0,1,0,0,1,0,0,1,2,0.8567101535839199,0.5195261980568503,1,1,1,2
1,0,1,0,0.254715372338644,1,2,1,0,0,0,0,0,0,0,1,2,0.752137870265561,0.4522196602739415,0,0,0,4
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,2,0.49070885552887605,0.14494969723144607,0,0,0,3
0,1,0,0,0.9677336403279688,1,0,0,1,1,0,1,1,0,2,1,1,0.7193204866216292,0.8921471646761945,1,3,1,0
1,0,0,0,0.11271334783759884,1,0,0,1,0,0,0,0,0,0,1,2,0.5141136782634667,0.2596069031704805,0,1,0,3
1,0,1,0,0.19268474081439926,1,0,1,0,0,0,0,0,0,0,1,2,0.7200805494716828,0.3924325813672997,0,0,0,3
1,0,1,0,0.19268474081439926,0,1,0,0,0,0,0,0,1,0,1,2,0.3499787283189061,0.2719937396307546,1,0,1,1
0,0,1,0,0.4474001131530433,1,0,1,0,0,0,0,1,1,0,0,2,0.8487119515073673,0.6217972176957556,1,0,2,1
1,1,1,0,0.610796177303996,1,0,1,0,0,0,0,0,1,0,0,0,0.7990141523327043,0.6940745756827368,1,0,1,1
0,1,0,1,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7253709090056015,0.21658037689582058,0,0,0,3
1,0,1,0,0.6258260711118334,1,0,0,0,0,1,0,0,0,0,1,3,0.5333125026847899,0.6265512724506053,0,1,0,3
0,0,0,0,0.3853694816287984,1,2,1,0,0,0,0,0,0,0,0,3,0.7578295330815467,0.5283195982886202,0,0,0,4
0,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.07239431385310842,0.017259026798024317,0,0,0,3
1,1,0,0,0.5203335271749256,1,2,1,0,0,1,0,1,1,0,1,2,0.9052967777813701,0.6774286362136469,1,1,2,2
0,0,0,0,0.5780542224431977,1,2,0,1,0,0,0,0,1,0,1,0,0.6753447437821107,0.6468015824983168,1,1,1,2
0,0,1,0,0.5409344555306974,0,1,0,0,0,1,0,1,1,0,1,0,0.5246214613717777,0.5732639342032299,1,1,2,1
1,0,0,0,0.3853694816287984,1,2,1,0,0,1,0,1,0,0,1,1,0.848114698579321,0.5728645990602739,1,1,1,2
1,1,0,0,0.9003050659924084,1,2,1,0,0,0,0,1,1,0,1,2,0.8847737264007028,0.9039217765217242,1,0,2,2
0,1,0,0,0.8948002263060865,1,2,1,0,0,1,0,0,1,0,1,1,0.8570040947209887,0.8934098537915052,1,1,1,2
1,0,0,0,0.8592644256166645,1,2,1,0,0,0,1,1,1,1,1,2,0.9082415757606498,0.8820394701159437,1,1,2,2
0,0,0,0,0.254715372338644,1,2,1,0,0,0,0,1,0,0,1,2,0.8255331273200583,0.46281798154312165,1,0,1,4
1,0,0,0,0.0,1,2,1,0,1,0,0,0,0,0,1,2,0.7833918920665905,0.23429130369407267,0,1,0,4
0,1,1,0,0.4181114364895969,1,2,1,0,1,0,0,0,0,0,1,1,0.7934161676279795,0.5732382001501574,0,1,0,4
1,1,1,0,0.5949069773404103,1,0,1,0,1,0,0,0,0,0,1,1,0.7496285615625957,0.6744270318027628,0,1,0,1
1,0,0,0,0.0,1,2,1,0,0,0,0,1,0,0,1,3,0.8192624262164311,0.24524079767066093,1,0,1,4
1,0,1,0,0.5601134609906421,1,2,1,0,0,0,0,1,0,0,1,2,0.8283310938728411,0.6821666029737892,1,0,1,4
1,0,0,0,0.4474001131530433,0,1,0,0,0,0,0,1,1,0,1,2,0.4866083324311433,0.5058349568582153,1,0,2,2
0,0,1,0,0.6400848539674424,1,0,1,1,0,0,0,0,0,0,1,2,0.7416645024835963,0.7072486954706291,0,1,0,3
1,0,0,0,0.5203335271749256,1,2,1,0,0,0,0,1,1,0,1,2,0.886722937657482,0.670202111306492,1,0,2,2
0,0,0,0,0.8257316158269238,1,0,1,0,1,1,1,0,0,0,1,1,0.8167333791578404,0.840522842395258,0,3,0,0
1,1,0,0,0.7021154854916872,1,2,1,0,0,0,0,0,0,0,1,2,0.762409747776056,0.7353906770220079,0,0,0,4
0,0,0,0,0.11271334783759884,1,0,1,0,0,0,0,0,0,0,0,2,0.7151206904377799,0.333130126039493,0,0,0,3
1,0,0,0,0.8110974307265147,1,0,0,0,1,0,1,0,1,1,1,3,0.6815033364176417,0.7969310778756986,1,2,1,3
1,0,1,0,0.8528736770356842,1,2,1,0,1,1,0,1,0,0,1,0,0.882257096154983,0.8719749025123846,1,2,1,0
0,0,0,0,0.305398088651998,1,0,1,0,1,0,0,1,1,0,1,2,0.8878335861328254,0.5387272332166149,1,1,2,1
0,0,1,1,0.9634237040719962,1,2,1,1,1,1,0,1,0,0,1,2,0.9111702216877524,0.9454724445121889,1,3,1,0
1,0,1,1,0.34824971471629823,1,0,0,0,1,1,0,0,0,0,1,3,0.5919345671153791,0.4641301583920369,0,2,0,3
0,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.035373466020944426,0.005958399139312088,0,0,0,3
0,0,0,0,0.5949069773404103,1,0,1,0,1,1,0,0,1,0,1,1,0.8706399191180257,0.7215952384207021,1,2,1,1
1,0,0,0,0.305398088651998,1,0,1,0,0,0,0,1,0,0,1,2,0.7930850395169015,0.5045652038536418,1,0,1,1
1,0,0,0,0.0,0,1,0,0,0,0,0,1,1,0,1,3,0.48543094703235,0.14333861368721196,1,0,2,2
0,0,0,0,0.11271334783759884,1,2,1,0,0,0,0,0,0,0,0,1,0.753923040975606,0.33536056282875537,0,0,0,4
1,1,0,0,0.19268474081439926,1,2,1,0,0,0,0,0,0,0,1,2,0.7620588150904026,0.4094253452006145,0,0,0,4
0,1,1,0,0.11271334783759884,1,0,0,0,1,0,0,0,0,0,0,1,0.5397391888403074,0.29532270955397516,0,1,0,1
0,1,0,0,0.11271334783759884,1,0,0,1,1,0,0,0,0,0,0,3,0.5875718587242422,0.2791073028575317,0,2,0,3
1,0,0,0,0.19268474081439926,1,0,0,0,0,0,0,0,0,0,1,2,0.4613210246243767,0.30700130072447185,0,0,0,3
1,0,1,1,0.34824971471629823,1,0,0,0,0,0,0,0,0,0,1,0,0.47711574353528424,0.4286380291072396,0,0,0,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,3,0.49708957750424615,0.14689741500291142,0,0,0,3
0,0,0,1,0.0,1,0,1,0,0,0,0,0,1,0,1,2,0.7864189846203793,0.2352153248292425,1,0,1,1
0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,2,0.7603006835644839,0.22724270365511606,0,1,0,3
1,0,1,0,0.11271334783759884,1,0,1,0,0,1,0,0,0,0,0,2,0.7645105140086236,0.34043130332354066,0,1,0,3
1,0,1,0,0.8528736770356842,1,2,1,0,0,1,1,1,1,0,1,0,0.9401089603670061,0.8932961239259255,1,2,2,0
1,0,0,1,0.5203335271749256,1,2,1,0,0,0,0,0,0,0,1,1,0.745661380406474,0.6252565011981804,0,0,0,4
1,0,0,0,0.5203335271749256,1,2,1,0,0,0,0,1,0,0,1,2,0.817999400052099,0.657120134528751,1,0,1,4
1,0,1,1,0.8948002263060865,0,1,0,0,1,0,0,1,1,1,1,0,0.557023831049733,0.7997027565355912,1,1,2,0
0,0,1,0,0.11271334783759884,0,1,0,0,0,0,0,1,1,0,0,2,0.47711574353528424,0.2676052138501719,1,0,2,1
1,0,1,1,0.7021154854916872,1,2,0,1,0,0,0,0,0,0,0,2,0.5865975079757588,0.6951683472285808,0,1,0,4
1,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,1,3,0.5370707971697567,0.15910169727190313,0,1,0,3
0,0,0,0,0.4980828294663973,1,2,1,0,0,0,0,0,0,0,1,2,0.7652089366876709,0.6188767677605671,0,0,0,4
0,0,1,0,0.8185108119262328,1,2,1,0,0,1,0,0,0,0,1,1,0.7820409892283328,0.8177983007839147,0,1,0,4
1,1,0,0,0.9761580826059855,1,2,1,0,1,1,1,1,1,1,0,1,0.963482738756168,0.9746111428342054,1,3,2,0
0,0,0,0,0.3853694816287984,1,0,1,0,0,0,0,1,0,0,1,2,0.782379035496035,0.5420330439746084,1,0,1,1
0,0,0,0,0.6789366222463231,1,0,0,1,0,0,0,0,0,0,1,1,0.5251688156606139,0.6563569102854309,0,1,0,1
1,1,1,1,0.8775997724016579,1,2,1,1,1,1,0,1,0,0,1,2,0.9119661632940271,0.8943222307195063,1,3,1,0
1,1,0,0,0.8257316158269238,1,0,0,0,1,1,1,1,0,1,1,1,0.7189400490836241,0.7968625652565501,1,3,1,0
0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.711659751739235,0.21239504100779055,0,0,0,3
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,3,0.47170105312351573,0.139147558432055,0,0,0,3
